,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,dislikeCount,favouriteCount,commentCount,duration,definition,caption,publishedDaytime,durationSecs,tagCount,title_no_stopwords
34,6gDvXxav8Us,Christian Dior,"The Making of ""Nuit Romaine""","To mark International Dance Day, discover the making of the film ""Nuit Romaine,"" directed by Angelin Preljocaj and staged at the Palazzo Farnese in Rome. Produced by Dior in collaboration with the French Embassy and the Teatro dell’Opera di Roma, whose ballet director Eleonora Abbagnato stars in the work, the film unfolds across a series of choreographies inspired by the goddess of the night, Nyx, who brings darkness and mystery into this place of power, with costumes by Maria Grazia Chiuri.

© Produced Edoardo Winspeare in collaboration with the French Embassy and the Teatro dell’Opera di Roma, whose ballet director Eleonora Abbagnato is featured alongside ballet star Friedemann Vogel.

#DIOR","['Dior', 'Christian Dior', 'Dior et la dance', 'dance', 'danse', 'dance documentary', 'documentary', 'savoir-faire', 'dior heritage', 'Dior archives', 'Archives', 'crafts', 'craftsmanship']",2022-05-17 13:46:44+00:00,41327.0,1984.0,,,38.0,PT13M13S,hd,true,Tuesday,793.0,13,"['The', 'Making', '""Nuit', 'Romaine""']"
35,ldHYB6OktCY,Christian Dior,Watch Thomas Doherty Getting Ready for the 2022 Met Gala,"As he prepares to attend his first ever Met Gala, with a 'Gilded Glamour and White Tie' dress code, friend of the House Thomas Doherty slips into a tailor-made Dior men's tux and jewelry by Kim Jones as he talks about his love of the fashions of the American Golden Age. After spritzing on some 'Sauvage Eau de Parfum,' the Scottish actor and singer declares he feels like a million bucks.

#DiorSpring23","['Dior', 'Christian Dior', 'Christian Dior Couture', 'Parfums Christian Dior', 'Eau Sauvage', 'Thomas Doherty', 'Met Gala', 'Gilded Glamour', 'Gilded Glamor', 'Glamour', 'Glamor', ""Men's collection"", ""men's clothing"", ""men's clothes"", 'Kim Jones', 'Mr Kim Jones', 'Monsieur Dior', 'Archives', 'Dior Heritage']",2022-05-16 14:22:00+00:00,14637.0,806.0,,,19.0,PT1M11S,hd,true,Monday,71.0,19,"['Watch', 'Thomas', 'Doherty', 'Getting', 'Ready', '2022', 'Met', 'Gala']"
36,phV2tDKTWXc,Christian Dior,Dior Untold - Podcast Episode 4: The rose de Granville,"Dior Untold, the very first podcast series that takes you behind the scenes of the House of Dior and its unique savoir-faire.
The fourth episode, the Rose de Granville, brings us back to the Granville cliff, facing the sea, the sun, and the temperamental weather. This is where the story began and where it is meant to live on.

Available on Dior.com, Spotify, Deezer, Apple Podcast, iTunes...",,2022-05-15 00:00:19+00:00,9917.0,709.0,,,1.0,PT19M37S,hd,false,Sunday,1177.0,0,"['Dior', 'Untold', '-', 'Podcast', 'Episode', '4:', 'The', 'rose', 'de', 'Granville']"
37,hs_o-DDH3e4,Christian Dior,Get Ready With JISOO for Dior Fall 2022 in Seoul,"See how our Global Ambassador, JISOO, prepares for the Dior Fall 2022 show in her hometown! Join the singer as she takes us on an exclusive tour of the show and shares her own insights on the collection, which we know you’ll want to hear. Enjoy the full video here and let us know what you loved most in the comments!

© Dior Forever Skin Glow Foundation #0N #1N
© Dior Forever Skin Correct #1N
© 5 Couleurs Couture Dioriviera #779 Riviera
© Rouge Blush #250 Bal
© Dior Addict #Dior8",,2022-05-13 17:17:08+00:00,1900531.0,121979.0,,,1290.0,PT3M34S,hd,true,Friday,214.0,0,"['Get', 'Ready', 'With', 'JISOO', 'Dior', 'Fall', '2022', 'Seoul']"
38,sceuYM14oXE,Christian Dior,Watch Cara Delevingne Getting Ready for the 2022 Met Gala,"In this behind-the-scenes video, Cara Delevingne confesses to a case of the jitters as she gets ready for the 2022 Met Gala. Dressed in a decadent Dior Couture Spring-Summer 2019 red tailcoat, pants and platform heels by Maria Grazia Chiuri, in keeping with the 'Gilded Glamour and White Tie' dress code, the model, actress and Dior Joaillerie ambassador completes her outfit with a glamorous, wavy hairdo, a glittery, gold Dior make-up look and gold body paint.

Video by Jon Gourlay.

#StarsinDior","['Dior', 'Christian Dior', 'Met Gala', 'Met Gala 2022', 'Gilded Glamour', 'Gilded age', 'Gilded Glamor', 'Fabulous', 'Cara Delevingne', 'Cara', 'Dior Beauty', 'Getting Ready', 'Get Ready with', 'Get ready', 'behind the scenes', ""Women's collections"", ""women's clothing"", ""women's clothes""]",2022-05-12 09:37:24+00:00,33403.0,1119.0,,,17.0,PT46S,hd,true,Thursday,46.0,18,"['Watch', 'Cara', 'Delevingne', 'Getting', 'Ready', '2022', 'Met', 'Gala']"
39,-uIZ9xrWofU,Christian Dior,Timeless tailored pieces with a vintage spirit,,,2022-05-11 13:31:03+00:00,11424.0,743.0,,,4.0,PT31S,hd,false,Wednesday,31.0,0,"['Timeless', 'tailored', 'pieces', 'vintage', 'spirit']"
40,cJF1eWNQTYQ,Christian Dior,'Lady D-Joy' Bag Savoir-Faire,"The virtuoso savoir-faire behind the 'Lady D-Joy' handbag is revealed in this video presenting the myriad stages that go into the making of this exceptional must-have by Maria Grazia Chiuri reinterpreting a House icon in a horizontal format. From the meticulous cutting out of the calfskin leather parts to the stitching of the 'Diamond Cannage' graphic motif and the application of the tonal metal 'D.I.O.R.' lucky charms, watch as the petites mains bring it to life in the Dior Ateliers in Italy.

#DiorSavoirFaire","['Dior', 'Christian Dior', 'Lady D-Joy', ""women's collection"", ""women's clothes"", ""women's clothing"", 'Lady Dior bag', 'bag', 'bags', 'Maria Grazia Chiuri', 'Savoir-faire', 'know-how', 'crafts', 'craftsmanship', 'Monsieur Dior']",2022-05-11 12:59:46+00:00,297685.0,1057.0,,,12.0,PT57S,hd,false,Wednesday,57.0,15,"[""'Lady"", ""D-Joy'"", 'Bag', 'Savoir-Faire']"
41,YVja5XWC0Nk,Christian Dior,Peter Marino and Maria Grazia Chiuri on Dior's Commitment to the Preservation of Venetian Heritage,"Architect Peter Marino and Maria Grazia Chiuri discuss Dior's commitment to the preservation of Venice’s cultural legacy and the restoration of the Ca'd'Oro Museum. Pictured in the majestic setting of the fundraising gala dinner hosted by Dior and Venetian Heritage at the Teatro La Fenice opera house, held on the occasion of the 2022 Venice Biennale, our Creative Director also presents the table linens produced with lacemakers from the island of Burano, with a savoir-faire that borders on art.

Video by Edoardo Winspeare. 

#DIOR","['Dior', 'Christian Dior', 'Christian Dior Couture', 'Peter Marino', 'Maria Grazia Chiuri', 'Venice', 'Venise', 'Heritage', 'Dior Savoir-faire', 'collaboration', 'Art', 'Gala', 'Luxury brand', 'Luxury', 'LVMH', 'Maison de Couture']",2022-05-10 10:08:36+00:00,15376.0,1771.0,,,16.0,PT3M40S,hd,true,Tuesday,220.0,16,"['Peter', 'Marino', 'Maria', 'Grazia', 'Chiuri', ""Dior's"", 'Commitment', 'Preservation', 'Venetian', 'Heritage']"
42,L_vNE7hVhZg,Christian Dior,The Dior Men's Fall 2022 Campaign,"Discover the campaign for the Fall 2022 Dior men's collection by Kim Jones, a tribute to freedom fusing counterculture and couture, Parisian refinement and the modern casualness of American sportswear. Seated at old-school typewriters or reading books, models evoke the rebellious poets of the Beat Generation in a decor punctuated by the words of Jack Kerouac, a nod to the show's set design and catwalk reprising the legendary manuscript of his cult classic, ""On the Road,"" in an XXL format.

USED BY PERMISSION OF THE JACK KEROUAC ESTATE AND THE WYLIE AGENCY, LLC.   

#DiorMenFall","['Dior', 'Christian Dior', 'Dior Men Fall', 'Men Fall', 'Fall collection', 'Kim Jones', ""men's collection"", ""men's clothing"", ""men's clothes"", 'Jack Kerouac', 'Mr Kim Jones', 'models', 'knits']",2022-05-09 10:04:19+00:00,670323.0,799.0,,,14.0,PT30S,hd,false,Monday,30.0,13,"['The', 'Dior', ""Men's"", 'Fall', '2022', 'Campaign']"
43,xBbuh9RMYtY,Christian Dior,The Unveiling of the Dior Fall 2022 Campaign,"Themed around a series of group portraits by South African photographic artist Alice Mann, a powerful sisterhood theme permeates the campaign for the Dior Fall 2022 collection by Maria Grazia Chiuri with its bold, uniform-inspired silhouettes. A sprinkling of looks and the iconic ‘Dior Book Tote’ feature a circular stamp with the motto “L’union fait la force,” or “Strength through unity,” evoking burlap bags in a tribute to Monsieur Dior’s origins and his family’s fertilizer business.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorFall22","['Dior', 'Christian Dior', 'Dior Fall 2022', ""Women's collection"", ""Women's Fall 2022"", ""Women's clothes"", ""Women's clothing"", ""L'Union Fait la Force"", 'Korea', 'Seoul', 'Maria Grazia Chiuri', 'feminist', 'tartan', 'dresses', 'skirts', 'dress', 'skirt', 'sweater']",2022-05-07 13:00:23+00:00,2010091.0,1053.0,,,23.0,PT15S,hd,false,Saturday,15.0,18,"['The', 'Unveiling', 'Dior', 'Fall', '2022', 'Campaign']"
44,JzsDnnQ19yI,Christian Dior,Peter Philips Make-up Talks - Fall 2022 in Seoul,,,2022-05-07 08:00:10+00:00,13374.0,875.0,,,1.0,PT1M14S,hd,false,Saturday,74.0,0,"['Peter', 'Philips', 'Make-up', 'Talks', '-', 'Fall', '2022', 'Seoul']"
45,hmyjdCfeXUo,Christian Dior,Dior and Ewha Womans University partnership,"In addition to providing the setting for last week's Fall 2022 by Maria Grazia Chiuri show, Dior has partnered with Seoul's prestigious Ewha Womans University to offer the Women@Dior mentoring and educational program to a selection of qualifying students attending the pioneering 136-year-old institution. Working hand in hand to preserve shared values, this program aims to inspire and nurture future leaders, empowering women to promote gender equality in the community and to create a sustainable society for all.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorFall22","['Dior', 'Christian Dior', 'Dior Fall', ""Dior women's collection"", ""women's clothing"", ""women's clothes"", 'Women Fall 2022', '2022', 'Maria Grazia Chiuri', 'Ewha University']",2022-05-06 12:25:44+00:00,62558.0,4287.0,,,58.0,PT2M8S,hd,true,Friday,128.0,10,"['Dior', 'Ewha', 'Womans', 'University', 'partnership']"
46,2PBL-ZqZ3iE,Christian Dior,The Dior concept store in Seoul,"Explore the exceptional new Dior concept store opened in Seoul’s Seongsu-dong district, a rapidly transforming quarter that was once the center of shoe production in the city. In a luxuriant garden setting, the glass structure is fronted by a metal mesh recreation of the 30 Montaigne facade, changing from transparency to near opacity depending on the time of day. The 1500m2 total surface area features a central space devised to evolve each season, currently containing pieces from the new Fall 2022 by Maria Grazia Chiuri collection in a module inspired by the show’s skatepark-style set. French and Korean culture combine in the decor as well as in elements such as the digital possibilities provided by the personalization in the dedicated Dior Book Tote room. An area devoted to the Dior Chez Moi capsule and a Shoe Paradise bring additional singularity. The walls of the Café Dior extend the digital experience with animated walls in a magical evocation of Monsieur Dior’s childhood villa and rose garden at Granville.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorSeongsu","['Dior Fall', 'Dior Fall 2022', 'Christian Dior', 'Dior', 'Christian Dior Couture', 'Ready-to-wear', 'Concept Store', 'Seoul', 'Korea', 'boutique', 'Monsieur Dior', '30 Montaigne', 'Ephemeral', 'Empty space', 'scenography', ""Women's collection"", ""women's clothing"", 'Maria Grazia Chiuri']",2022-05-05 10:34:21+00:00,199803.0,5825.0,,,151.0,PT1M5S,hd,false,Thursday,65.0,18,"['The', 'Dior', 'concept', 'store', 'Seoul']"
47,jhmC2dmaBDg,Christian Dior,Seoul skateboarders on the Fall 2022 show,"What better way to represent the sense of collaboration and sisterhood as well as the Dior Vibe sporty spirit at the core of the Dior Fall 2022 by Maria Grazia Chiuri collection than by inviting a group of ten female skateboarders to flaunt their skills in the show at Seoul's Ewha Womans University? Ahead of their appearance on the skatepark-style set, members of this tight-knit community speak about the experience, their supportive sense of solidarity, and the symbolism of the logo on their outfits.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorFall22",,2022-05-04 10:17:01+00:00,19579.0,1200.0,,,26.0,PT1M50S,hd,true,Wednesday,110.0,0,"['Seoul', 'skateboarders', 'Fall', '2022', 'show']"
48,Myak3yDsITs,Christian Dior,The Venetian savoir-faire of Dior lace,"Specially created for the Dior and Venetian Heritage fundraising gala held at Teatro La Fenice in Venice, and commissioned by Maria Grazia Chiuri, uncover the savoir-faire behind the lace-trimmed tablecloths and napkins produced by Jesurum Venezia 1870 and in the traditional handmade manner by women at Museo del Merletto on the island of Burano.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorSavoirFaire",,2022-05-03 14:14:59+00:00,20311.0,1300.0,,,24.0,PT2M57S,hd,true,Tuesday,177.0,0,"['The', 'Venetian', 'savoir-faire', 'Dior', 'lace']"
49,7zundyOBASM,Christian Dior,Dior Fall 2022 skatepark show set in Seoul,"Explore the skatepark-inspired set specially built in the central esplanade of Ewha Womans University in Seoul to host the unveiling of Dior Fall 2022 by Maria Grazia Chiuri. The show opened with a display by a group of local female skateboarders whose presence served to introduce the collection’s ethos of collaboration, community and sisterhood.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorFall22",,2022-05-03 12:45:57+00:00,18638.0,1573.0,,,34.0,PT24S,hd,false,Tuesday,24.0,0,"['Dior', 'Fall', '2022', 'skatepark', 'show', 'set', 'Seoul']"
50,ISrk14b6eo4,Christian Dior,The Women of Christian Dior,"The Fall 2022 collection by Maria Grazia Chiuri unveiled in Seoul is an homage to the power of women coming together and creating in collaboration. Aside from the founding couturier, the House's identity has been unmistakably shaped by an array of women. In addition to the formative influence of his mother, Monsieur Dior's emancipated sister Catherine was the inspiration and embodiment of Miss Dior. She would be joined by names like Raymonde Zehnacker and Marguerite Carré, the print designer Andrée Brossin de Méré, and the enigmatic Mizza Bricard, whose legacy endures to this day.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorFall22",,2022-05-02 07:45:33+00:00,23926.0,1295.0,,,23.0,PT2M53S,hd,true,Monday,173.0,0,"['The', 'Women', 'Christian', 'Dior']"
51,WplV5NLtAxM,Christian Dior,Cordelia de Castellane Presents the 'New Lily of the Valley' and 'Lucky Milly' Dior Maison Ranges,"Cordelia de Castellane shares her love of gardening, a favorite pastime of Monsieur Dior whose lucky charms, including lilies of the valley and shamrocks, adorn the 'New Lily of the Valley' Dior Maison tableware range enriched with wickerwork designs, porcelain plates and decorative glass objects. Our green-fingered Creative Director also presents the House’s new 'Lucky Milly' gardening collection, featuring bright botanical hues and bearing an elegant, handwritten ""Christian Dior"" signature.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorMaison","['Dior', 'Christian Dior', 'Cordelia de Castellane', 'Dior Maison', 'tableware', 'lily of the valley', 'may first', 'may 1st', 'may 1', 'month of may', 'spring', 'springtime']",2022-05-01 13:12:33+00:00,10551.0,740.0,,,16.0,PT1M27S,hd,true,Sunday,87.0,12,"['Cordelia', 'de', 'Castellane', 'Presents', ""'New"", 'Lily', ""Valley'"", ""'Lucky"", ""Milly'"", 'Dior', 'Maison', 'Ranges']"
52,hTU4_-iWJWQ,Christian Dior,Dior Fall 2022 Show,"Marking the House's first-ever show in Seoul, watch Dior  Fall 2022  by  Maria Grazia Chiuri live from the vibrant capital, and discover the collection simultaneously available online and in your nearest Dior boutique. 
#DiorFall22
#MariaGraziaChiuri","['Dior', 'Christian Dior', 'Fashion shows', 'Fashion week', 'Autumn-Winter 2022-2023', 'AW22-23', 'DIORAW22', 'Maria Grazia Chiuri', ""Women's collection"", ""Women's clothing"", 'Scenography']",2022-04-30 11:24:11+00:00,2998251.0,62067.0,,,1679.0,PT16M6S,hd,false,Saturday,966.0,11,"['Dior', 'Fall', '2022', 'Show']"
53,KVVtc551ysc,Christian Dior,Seoul through JISOO's eyes,"With Seoul's Ewha Womans University hosting the #DiorFall22 by Maria Grazia Chiuri show live today, April 30, at 8pm KST on our YouTube channel, JISOO, Dior fashion and beauty global ambassador, finds a special serenity amid the city's modern energy.

Enter into the world of Dior: https://www.dior.com/en_int. 

Video by Kim Hee June.

#JISOO",,2022-04-30 06:40:45+00:00,392782.0,41254.0,,,667.0,PT38S,hd,true,Saturday,38.0,0,"['Seoul', ""JISOO's"", 'eyes']"
54,nFzWv8TK-s8,Christian Dior,Viju Kim tells us about her dedication to skaterboarding for Dior Fall 2022,,,2022-04-30 06:34:31+00:00,5408.0,476.0,,,2.0,PT48S,hd,false,Saturday,48.0,0,"['Viju', 'Kim', 'tells', 'us', 'dedication', 'skaterboarding', 'Dior', 'Fall', '2022']"
55,DB0dYqBDvgE,Christian Dior,Minji Gwak talks about her love of skateboarding for Dior Fall 2022,,,2022-04-30 05:40:17+00:00,2887.0,363.0,,,1.0,PT43S,hd,false,Saturday,43.0,0,"['Minji', 'Gwak', 'talks', 'love', 'skateboarding', 'Dior', 'Fall', '2022']"
56,t1l6XPO7wG0,Christian Dior,Dior comes to Seoul for the Fall 2022 collection!,"The setting for the live unveiling of the new Dior Fall 2022 collection by Maria Grazia Chiuri, which you can watch today, April 30 at 8pm on our Youtube channel, the dynamic, youthful and inspirational energy of Seoul is epitomized by three Dior-clad skateboarders.

Enter into the world of Dior: https://www.dior.com/en_int. 

#DiorFall22","['Dior', 'Christian Dior', 'Fall 2022', 'collection', ""women's collection"", ""women's clothes"", 'women skaters', 'skate', 'skaters', ""women's clothing"", 'Women Fall 2022', 'Women Fall', '2022', 'Maria Grazia Chiuri', 'Scenography', 'Ewha University', 'Ewha Women University']",2022-04-30 05:33:36+00:00,20238.0,1192.0,,,9.0,PT1M35S,hd,true,Saturday,95.0,17,"['Dior', 'comes', 'Seoul', 'Fall', '2022', 'collection!']"
